Year,Month,Day,HeatIndex
2018,10,20,24
2018,10,21,25
2018,10,22,24
2018,10,23,23
2018,10,24,23
2018,10,25,23
2018,10,26,24
2018,10,27,21
2018,10,28,23
2018,10,29,23
2018,10,30,18
2018,10,31,19
2018,11,1,23
2018,11,2,24
2018,11,3,25
2018,11,4,25
2018,11,5,25
2018,11,6,24
2018,11,7,24
2018,11,8,25
2018,11,9,23
2018,11,10,24
2018,11,11,24
2018,11,12,26
2018,11,13,25
2018,11,14,25
2018,11,15,24
2018,11,16,24
2018,11,17,25
2018,11,18,25
2018,11,19,24
2018,11,20,23
2018,11,21,20
2018,11,22,23
2018,11,23,23
2018,11,24,24
2018,11,25,22
2018,11,26,25
2018,11,27,25
2018,11,28,24
2018,11,29,25
2018,11,30,23
2018,12,1,23
2018,12,2,25
2018,12,3,28
2018,12,4,22
2018,12,5,26
2018,12,6,28
2018,12,7,24
2018,12,8,25
2018,12,9,27
2018,12,10,25
2018,12,11,25
2018,12,12,23
2018,12,13,21
2018,12,14,23
2018,12,15,23
2018,12,16,25
2018,12,17,24
2018,12,18,25
2018,12,19,22
2018,12,20,22
2018,12,21,25
2018,12,22,26
2018,12,23,20
2018,12,24,23
2018,12,25,23
2018,12,26,25
2018,12,27,22
2018,12,28,19
2018,12,29,16
2018,12,30,20
2018,12,31,22
2018,1,1,21
2018,1,2,21
2018,1,3,25
2018,1,4,23
2018,1,5,23
2018,1,6,24
2018,1,7,26
2018,1,8,25
2018,1,9,23
2018,1,10,21
2018,1,11,24
2018,1,12,20
2018,1,13,20
2018,1,14,22
2018,1,15,23
2018,1,16,24
2018,1,17,18
2018,1,18,23
2018,1,19,23
2018,1,20,26
2018,1,21,25
2018,1,22,24
2018,1,23,23
2018,1,24,25
2018,1,25,22
2018,1,26,27
2018,1,27,22
2018,1,28,22
2018,1,29,20
2018,1,30,21
2018,1,31,24
2018,2,1,24
2018,2,2,23
2018,2,3,21
2018,2,4,22
2018,2,5,22
2018,2,6,19
2018,2,7,20
2018,2,8,19
2018,2,9,23
2018,2,10,24
2018,2,11,25
2018,2,12,24
2018,2,13,24
2018,2,14,25
2018,2,15,24
2018,2,16,26
2018,2,17,25
2018,2,18,25
2018,2,19,25
2018,2,20,27
2018,2,21,25
2018,2,22,24
2018,2,23,23
2018,2,24,26
2018,2,25,25
2018,2,26,22
2018,2,27,25
2018,2,28,25
2018,3,1,25
2018,3,2,23
2018,3,3,24
2018,3,4,26
2018,3,5,27
2018,3,6,25
2018,3,7,22
2018,3,8,24
2018,3,9,24
2018,3,10,23
2018,3,11,22
2018,3,12,21
2018,3,13,24
2018,3,14,23
2018,3,15,25
2018,3,16,26
2018,3,17,28
2018,3,18,25
2018,3,19,25
2018,3,20,25
2018,3,21,24
2018,3,22,23
2018,3,23,23
2018,3,24,23
2018,3,25,23
2018,3,26,24
2018,3,27,22
2018,3,28,22
2018,3,29,23
2018,3,30,22
2018,3,31,21
2018,4,1,20
2018,4,2,24
2018,4,3,21
2018,4,4,24
2018,4,5,22
2018,4,6,23
2018,4,7,23
2018,4,8,22
2018,4,9,25
2018,4,10,24
2018,4,11,25
2018,4,12,26
2018,4,13,26
2018,4,14,27
2018,4,15,23
2018,4,16,22
2018,4,17,23
2018,4,18,23
2018,4,19,25
2018,4,20,24
2018,4,21,25
2018,4,22,26
2018,4,23,29
2018,4,24,23
2018,4,25,24
2018,4,26,23
2018,4,27,24
2018,4,28,25
2018,4,29,22
2018,4,30,22
2018,5,1,25
2018,5,2,26
2018,5,3,25
2018,5,4,24
2018,5,5,26
2018,5,6,24
2018,5,7,25
2018,5,8,24
2018,5,9,23
2018,5,10,24
2018,5,11,23
2018,5,12,22
2018,5,13,24
2018,5,14,26
2018,5,15,25
2018,5,16,27
2018,5,17,24
2018,5,18,24
2018,5,19,25
2018,5,20,24
2018,5,21,25
2018,5,22,25
2018,5,23,25
2018,5,24,25
2018,5,25,22
2018,5,26,25
2018,5,27,24
2018,5,28,25
2018,5,29,23
2018,5,30,26
2018,5,31,27
2018,6,1,26
2018,6,2,26
2018,6,3,25
2018,6,4,26
2018,6,5,26
2018,6,6,23
2018,6,7,24
2018,6,8,23
2018,6,9,20
2018,6,10,20
2018,6,11,19
2018,6,12,22
2018,6,13,19
2018,6,14,19
2018,6,15,19
2018,6,16,19
2018,6,17,21
2018,6,18,22
2018,6,19,24
2018,6,20,23
2018,6,21,22
2018,6,22,23
2018,6,23,25
2018,6,24,24
2018,6,25,22
2018,6,26,22
2018,6,27,24
2018,6,28,25
2018,6,29,23
2018,6,30,19
2019,1,1,21
2019,1,2,24
2019,1,3,25
2019,1,4,24
2019,1,5,25
2019,1,6,24
2019,1,7,23
2019,1,8,23
2019,1,9,22
2019,1,10,23
2019,1,11,24
2019,1,12,23
2019,1,13,26
2019,1,14,25
2019,1,15,23
2019,1,16,24
2019,1,17,22
2019,1,18,22
2019,1,19,24
2019,1,20,21
2019,1,21,24
2019,1,22,23
2019,1,23,25
2019,1,24,25
2019,1,25,22
2019,1,26,22
2019,1,27,19
2019,1,28,19
2019,1,29,18
2019,1,30,22
2019,1,31,20
2019,2,1,21
2019,2,2,23
2019,2,3,22
2019,2,4,23
2019,2,5,21
2019,2,6,24
2019,2,7,25
2019,2,8,24
2019,2,9,24
2019,2,10,25
2019,2,11,24
2019,2,12,23
2019,2,13,22
2019,2,14,24
2019,2,15,25
2019,2,16,23
2019,2,17,23
2019,2,18,25
2019,2,19,24
2019,2,20,26
2019,2,21,24
2019,2,22,21
2019,2,23,23
2019,2,24,22
2019,2,25,22
2019,2,26,21
2019,2,27,23
2019,2,28,25
2019,3,1,23
2019,3,2,25
2019,3,3,26
2019,3,4,26
2019,3,5,27
2019,3,6,27
2019,3,7,27
2019,3,8,25
2019,3,9,24
2019,3,10,24
2019,3,11,25
2019,3,12,26
2019,3,13,27
2019,3,14,22
2019,3,15,24
2019,3,16,21
2019,3,17,20
2019,3,18,24
2019,3,19,26
2019,3,20,26
2019,3,21,25
2019,3,22,24
2019,3,23,22
2019,3,24,23
2019,3,25,25
2019,3,26,25
2019,3,27,26
2019,3,28,26
2019,3,29,24
2019,3,30,25
2019,3,31,22
2019,4,1,24
2019,4,2,22
2019,4,3,21
2019,4,4,24
2019,4,5,22
2019,4,6,26
2019,4,7,26
2019,4,8,27
2019,4,9,28
2019,4,10,30
2019,4,11,29
2019,4,12,24
2019,4,13,25
2019,4,14,22
2019,4,15,24
2019,4,16,24
2019,4,17,22
2019,4,18,25
2019,4,19,27
2019,4,20,28
2019,4,21,29
2019,4,22,27
2019,4,23,26
2019,4,24,28
2019,4,25,28
2019,4,26,28
2019,4,27,25
2019,4,28,28
2019,4,29,28
2019,4,30,25
2019,5,1,26
2019,5,2,28
2019,5,3,24
2019,5,4,23
2019,5,5,24
2019,5,6,20
2019,5,7,23
2019,5,8,23
2019,5,9,25
2019,5,10,23
2019,5,11,22
2019,5,12,24
2019,5,13,26
2019,5,14,25
2019,5,15,22
2019,5,16,24
2019,5,17,25
2019,5,18,25
2019,5,19,26
2019,5,20,26
2019,5,21,25
2019,5,22,25
2019,5,23,25
2019,5,24,25
2019,5,25,24
2019,5,26,23
2019,5,27,25
2019,5,28,24
2019,5,29,23
2019,5,30,24
2019,5,31,27
2019,6,1,29
2019,6,2,27
2019,6,3,27
2019,6,4,27
2019,6,5,25
2019,6,6,26
2019,6,7,29
2019,6,8,24
2019,6,9,26
2019,6,10,25
2019,6,11,24
2019,6,12,25
2019,6,13,22
2019,6,14,22
2019,6,15,23
2019,6,16,24
2019,6,17,27
2019,6,18,27
2019,6,19,28
2019,6,20,26
2019,6,21,25
2019,6,22,25
2019,6,23,24
2019,6,24,23
2019,6,25,24
2019,6,26,25
2019,6,27,20
2019,6,28,23
2019,6,29,21
2019,6,30,24
2019,7,1,22
2019,7,2,21
2019,7,3,22
2019,7,4,25
2019,7,5,24
2019,7,6,26
2019,7,7,25
2019,7,8,24
2019,7,9,23
2019,7,10,22
2019,7,11,26
2019,7,12,25
2019,7,13,25
2019,7,14,24
2019,7,15,24
2019,7,16,20
2019,7,17,20
2019,7,18,18
2019,7,19,23
2019,7,20,23
2019,7,21,23
2019,7,22,23
2019,7,23,22
2019,7,24,23
2019,7,25,25
2019,7,26,23
2019,7,27,23
2019,7,28,24
2019,7,29,21
2019,7,30,19
2019,7,31,21
2019,8,1,20
2019,8,2,20
2019,8,3,21
2019,8,4,23
2019,8,5,23
2019,8,6,22
2019,8,7,21
2019,8,8,21
2019,8,9,19
2019,8,10,19
2019,8,11,19
2019,8,12,20
2019,8,13,20
2019,8,14,19
2019,8,15,21
2019,8,16,21
2019,8,17,22
2019,8,18,22
2019,8,19,23
2019,8,20,24
2019,8,21,21
2019,8,22,21
2019,8,23,19
2019,8,24,19
2019,8,25,22
2019,8,26,23
2019,8,27,19
2019,8,28,19
2019,8,29,21
2019,8,30,23
2019,8,31,19
2019,9,1,23
2019,9,2,23
2019,9,3,19
2019,9,4,20
2019,9,5,18
2019,9,6,19
2019,9,7,20
2019,9,8,19
2019,9,9,17
2019,9,10,20
2019,9,11,23
2019,9,12,19
2019,9,13,24
2019,9,14,23
2019,9,15,23
2019,9,16,21
2019,9,17,23
2019,9,18,21
2019,9,19,19
2019,9,20,19
2019,9,21,19
2019,9,22,22
2019,9,23,24
2019,9,24,22
2019,9,25,23
2019,9,26,22
2019,9,27,23
2019,9,28,23
2019,9,29,22
2019,9,30,22
2019,10,1,24
2019,10,2,23
2019,10,3,22
2019,10,4,23
2019,10,5,24
2019,10,6,24
2019,10,7,25
2019,10,8,24
2019,10,9,23
2019,10,10,24
2019,10,11,23
2019,10,12,24
2019,10,13,24
2019,10,14,23
2019,10,15,24
2019,10,16,25
2019,10,17,24
2019,10,18,24
2019,10,19,22
2019,10,20,24
2019,10,21,24
2019,10,22,24
2019,10,23,24
2019,10,24,24
2019,10,25,24
2019,10,26,25
2019,10,27,25
2019,10,28,23
2019,10,29,24
2019,10,30,24
2019,10,31,25
2019,11,1,23
2019,11,2,24
2019,11,3,24
2019,11,4,22
2019,11,5,21
2019,11,6,21
2019,11,7,22
2019,11,8,23
2019,11,9,23
2019,11,10,19
2019,11,11,23
2019,11,12,22
2019,11,13,22
2019,11,14,22
2019,11,15,21
2019,11,16,24
2019,11,17,21
2019,11,18,20
2019,11,19,23
2019,11,20,20
2019,11,21,20
2019,11,22,23
2019,11,23,24
2019,11,24,25
2019,11,25,24
2019,11,26,25
2019,11,27,25
2019,11,28,23
2019,11,29,22
2019,11,30,23
2019,12,1,21
2019,12,2,22
2019,12,3,19
2019,12,4,25
2019,12,5,23
2019,12,6,23
2019,12,7,22
2019,12,8,25
2019,12,9,24
2019,12,10,22
2019,12,11,23
2019,12,12,24
2019,12,13,24
2019,12,14,24
2019,12,15,24
2019,12,16,25
2019,12,17,26
2019,12,18,26
2019,12,19,24
2019,12,20,23
2019,12,21,23
2019,12,22,23
2019,12,23,25
2019,12,24,25
2019,12,25,22
2019,12,26,23
2019,12,27,22
2019,12,28,24
2019,12,29,23
2019,12,30,22
2019,12,31,24
2020,1,1,25
2020,1,2,25
2020,1,3,23
2020,1,4,23
2020,1,5,22
2020,1,6,25
2020,1,7,25
2020,1,8,24
2020,1,9,25
2020,1,10,23
2020,1,11,22
2020,1,12,21
2020,1,13,22
2020,1,14,22
2020,1,15,23
2020,1,16,26
2020,1,17,25
2020,1,18,24
2020,1,19,23
2020,1,20,22
2020,1,21,22
2020,1,22,22
2020,1,23,24
2020,1,24,23
2020,1,25,22
2020,1,26,21
2020,1,27,23
2020,1,28,24
2020,1,29,18
2020,1,30,20
2020,1,31,20
2020,2,1,19
2020,2,2,21
2020,2,3,19
2020,2,4,22
2020,2,5,23
2020,2,6,24
2020,2,7,24
2020,2,8,22
2020,2,9,24
2020,2,10,21
2020,2,11,21
2020,2,12,22
2020,2,13,23
2020,2,14,25
2020,2,15,26
2020,2,16,24
2020,2,17,21
2020,2,18,23
2020,2,19,23
2020,2,20,23
2020,2,21,24
2020,2,22,23
2020,2,23,25
2020,2,24,24
2020,2,25,20
2020,2,26,22
2020,2,27,24
2020,2,28,26
2020,2,29,25
2020,3,1,24
2020,3,2,25
2020,3,3,24
2020,3,4,23
2020,3,5,25
2020,3,6,25
2020,3,7,25
2020,3,8,26
2020,3,9,25
2020,3,10,27
2020,3,11,25
2020,3,12,26
2020,3,13,26
2020,3,14,24
2020,3,15,24
2020,3,16,25
2020,3,17,25
2020,3,18,25
2020,3,19,25
2020,3,20,26
2020,3,21,25
2020,3,22,26
2020,3,23,25
2020,3,24,25
2020,3,25,24
2020,3,26,25
2020,3,27,26
2020,3,28,27
2020,3,29,27
2020,3,30,25
2020,3,31,26
2020,4,1,26
2020,4,2,26
2020,4,3,24
2020,4,4,27
2020,4,5,24
2020,4,6,25
2020,4,7,24
2020,4,8,25
2020,4,9,24
2020,4,10,25
2020,4,11,24
2020,4,12,23
2020,4,13,23
2020,4,14,24
2020,4,15,23
2020,4,16,25
2020,4,17,26
2020,4,18,25
2020,4,19,27
2020,4,20,24
2020,4,21,24
2020,4,22,27
2020,4,23,25
2020,4,24,26
2020,4,25,25
2020,4,26,26
2020,4,27,25
2020,4,28,24
2020,4,29,23
2020,4,30,25
2020,5,1,22
2020,5,2,26
2020,5,3,25
2020,5,4,28
2020,5,5,26
2020,5,6,28
2020,5,7,27
2020,5,8,26
2020,5,9,26
2020,5,10,26
2020,5,11,26
2020,5,12,25
2020,5,13,25
2020,5,14,24
2020,5,15,20
2020,5,16,24
2020,5,17,25
2020,5,18,25
2020,5,19,24
2020,5,20,26
2020,5,21,25
2020,5,22,24
2020,5,23,22
2020,5,24,20
2020,5,25,24
2020,5,26,25
2020,5,27,24
2020,5,28,23
2020,5,29,23
2020,5,30,24
2020,5,31,25
2020,6,1,23
2020,6,2,25
2020,6,3,26
2020,6,4,26
2020,6,5,25
2020,6,6,26
2020,6,7,26
2020,6,8,27
2020,6,9,25
2020,6,10,24
2020,6,11,24
2020,6,12,25
2020,6,13,23
2020,6,14,25
2020,6,15,23
2020,6,16,25
2020,6,17,25
2020,6,18,28
2020,6,19,25
2020,6,20,23
2020,6,21,25
2020,6,22,28
2020,6,23,28
2020,6,24,24
2020,6,25,27
2020,6,26,27
2020,6,27,27
2020,6,28,25
2020,6,29,25
2020,6,30,24
2020,7,1,26
2020,7,2,25
2020,7,3,27
2020,7,4,24
2020,7,5,23
2020,7,6,26
2020,7,7,26
2020,7,8,26
2020,7,9,25
2020,7,10,26
2020,7,11,23
2020,7,12,25
2020,7,13,19
2020,7,14,23
2020,7,15,25
2020,7,16,28
2020,7,17,26
2020,7,18,27
2020,7,19,24
2020,7,20,24
2020,7,21,29
2020,7,22,25
2020,7,23,27
2020,7,24,25
2020,7,25,24
2020,7,26,24
2020,7,27,26
2020,7,28,22
2020,7,29,25
2020,7,30,20
2020,7,31,20
2020,8,1,20
2020,8,2,21
2020,8,3,23
2020,8,4,25
2020,8,5,27
2020,8,6,28
2020,8,7,25
2020,8,8,24
2020,8,9,19
2020,8,10,22
2020,8,11,23
2020,8,12,25
2020,8,13,25
2020,8,14,23
2020,8,15,22
2020,8,16,22
2020,8,17,23
2020,8,18,25
2020,8,19,23
2020,8,20,23
2020,8,21,23
2020,8,22,24
2020,8,23,25
2020,8,24,25
2020,8,25,22
2020,8,26,23
2020,8,27,24
2020,8,28,25
2020,8,29,22
2020,8,30,21
2020,8,31,23
2020,9,1,22
2020,9,2,24
2020,9,3,25
2020,9,4,25
2020,9,5,25
2020,9,6,24
2020,9,7,27
2020,9,8,26
2020,9,9,25
2020,9,10,25
2020,9,11,24
2020,9,12,25
2020,9,13,26
2020,9,14,25
2020,9,15,25
2020,9,16,20
2020,9,17,20
2020,9,18,22
2020,9,19,25
2020,9,20,25
2020,9,21,26
2020,9,22,23
2020,9,23,22
2020,9,24,23
2020,9,25,25
2020,9,26,24
2020,9,27,26
2020,9,28,24
2020,9,29,23
2020,9,30,24
2020,10,1,24
2020,10,2,24
2020,10,3,25
2020,10,4,23
2020,10,5,25
2020,10,6,25
2020,10,7,22
2020,10,8,25
2020,10,9,25
2020,10,10,22
2020,10,11,20
2020,10,12,20
2020,10,13,25
2020,10,14,24
2020,10,15,22
2020,10,16,23
2020,10,17,25
2020,10,18,25
2020,10,19,25
2020,10,20,21
2020,10,21,18
2020,10,22,21
2020,10,23,22
2020,10,24,23
2020,10,25,23
2020,10,26,20
2020,10,27,23
2020,10,28,24
2020,10,29,24
2020,10,30,24
2020,10,31,22
2020,11,1,20
2020,11,2,21
2020,11,3,23
2020,11,4,23
2020,11,5,22
2020,11,6,24
2020,11,7,24
2020,11,8,24
2020,11,9,21
2020,11,10,24
2020,11,11,22
2020,11,12,18
2020,11,13,23
2020,11,14,25
2020,11,15,25
2020,11,16,25
2020,11,17,25
2020,11,18,26
2020,11,19,26
2020,11,20,25
2020,11,21,23
2020,11,22,24
2020,11,23,22
2020,11,24,24
2020,11,25,23
2020,11,26,23
2020,11,27,22
2020,11,28,24
2020,11,29,21
2020,11,30,22
2020,12,1,23
2020,12,2,27
2020,12,3,23
2020,12,4,25
2020,12,5,25
2020,12,6,25
2020,12,7,24
2020,12,8,21
2020,12,9,24
2020,12,10,23
2020,12,11,25
2020,12,12,23
2020,12,13,24
2020,12,14,23
2020,12,15,25
2020,12,16,23
2020,12,17,23
2020,12,18,23
2020,12,19,18
2020,12,20,19
2020,12,21,21
2020,12,22,25
2020,12,23,23
2020,12,24,25
2020,12,25,23
2020,12,26,25
2020,12,27,20
2020,12,28,24
2020,12,29,24
2020,12,30,23
2020,12,31,23
2021,1,1,22
2021,1,2,23
2021,1,3,24
2021,1,4,24
2021,1,5,24
2021,1,6,23
2021,1,7,23
2021,1,8,23
2021,1,9,22
2021,1,10,21
2021,1,11,20
2021,1,12,20
2021,1,13,21
2021,1,14,23
2021,1,15,23
2021,1,16,22
2021,1,17,24
2021,1,18,22
2021,1,19,22
2021,1,20,23
2021,1,21,22
2021,1,22,22
2021,1,23,19
2021,1,24,23
2021,1,25,23
2021,1,26,22
2021,1,27,24
2021,1,28,22
2021,1,29,20
2021,1,30,19
2021,1,31,19
2021,2,1,21
2021,2,2,23
2021,2,3,22
2021,2,4,23
2021,2,5,22
2021,2,6,23
2021,2,7,24
2021,2,8,23
2021,2,9,24
2021,2,10,22
2021,2,11,20
2021,2,12,27
2021,2,13,23
2021,2,14,22
2021,2,15,21
2021,2,16,21
2021,2,17,20
2021,2,18,22
2021,2,19,18
2021,2,20,18
2021,2,21,23
2021,2,22,25
2021,2,23,23
2021,2,24,23
2021,2,25,24
2021,2,26,24
2021,2,27,23
2021,2,28,24
2021,3,1,23
2021,3,2,23
2021,3,3,24
2021,3,4,23
2021,3,5,24
2021,3,6,23
2021,3,7,25
2021,3,8,24
2021,3,9,24
2021,3,10,25
2021,3,11,24
2021,3,12,22
2021,3,13,24
2021,3,14,23
2021,3,15,23
2021,3,16,22
2021,3,17,22
2021,3,18,24
2021,3,19,22
2021,3,20,23
2021,3,21,25
2021,3,22,21
2021,3,23,25
2021,3,24,23
2021,3,25,24
2021,3,26,24
2021,3,27,25
2021,3,28,24
2021,3,29,24
2021,3,30,25
2021,3,31,27
2021,4,1,26
2021,4,2,24
2021,4,3,25
2021,4,4,25
2021,4,5,24
2021,4,6,25
2021,4,7,23
2021,4,8,24
2021,4,9,23
2021,4,10,23
2021,4,11,24
2021,4,12,24
2021,4,13,24
2021,4,14,23
2021,4,15,25
2021,4,16,25
2021,4,17,24
2021,4,18,24
2021,4,19,25
2021,4,20,24
2021,4,21,23
2021,4,22,24
2021,4,23,23
2021,4,24,24
2021,4,25,23
2021,4,26,21
2021,4,27,23
2021,4,28,22
2021,4,29,24
2021,4,30,25
2021,5,1,27
2021,5,2,29
2021,5,3,28
2021,5,4,27
2021,5,5,27
2021,5,6,28
2021,5,7,27
2021,5,8,28
2021,5,9,28
2021,5,10,27
2021,5,11,26
2021,5,12,26
2021,5,13,27
2021,5,14,28
2021,5,15,28
2021,5,16,27
2021,5,17,28
2021,5,18,28
2021,5,19,28
2021,5,20,28
2021,5,21,25
2021,5,22,24
2021,5,23,26
2021,5,24,25
2021,5,25,27
2021,5,26,24
2021,5,27,24
2021,5,28,24
2021,5,29,26
2021,5,30,25
2021,5,31,29
2021,6,1,27
2021,6,2,26
2021,6,3,20
2021,6,4,24
2021,6,5,26
2021,6,6,23
2021,6,7,24
2021,6,8,24
2021,6,9,22
2021,6,10,23
2021,6,11,23
2021,6,12,25
2021,6,13,25
2021,6,14,22
2021,6,15,23
2021,6,16,25
2021,6,17,26
2021,6,18,25
2021,6,19,23
2021,6,20,23
2021,6,21,23
2021,6,22,22
2021,6,23,21
2021,6,24,24
2021,6,25,23
2021,6,26,24
2021,6,27,25
2021,6,28,24
2021,6,29,25
2021,6,30,28
2021,7,1,25
2021,7,2,24
2021,7,3,22
2021,7,4,24
2021,7,5,25
2021,7,6,24
2021,7,7,26
2021,7,8,25
2021,7,9,28
2021,7,10,27
2021,7,11,25
2021,7,12,25
2021,7,13,23
2021,7,14,23
2021,7,15,25
2021,7,16,24
2021,7,17,25
2021,7,18,23
2021,7,19,21
2021,7,20,20
2021,7,21,20
2021,7,22,19
2021,7,23,20
2021,7,24,20
2021,7,25,19
2021,7,26,19
2021,7,27,19
2021,7,28,20
2021,7,29,21
2021,7,30,20
2021,7,31,21
2021,8,1,20
2021,8,2,20
2021,8,3,19
2021,8,4,19
2021,8,5,20
2021,8,6,20
2021,8,7,20
2021,8,8,23
2021,8,9,24
2021,8,10,23
2021,8,11,22
2021,8,12,23
2021,8,13,23
2021,8,14,24
2021,8,15,21
2021,8,16,22
2021,8,17,25
2021,8,18,24
2021,8,19,23
2021,8,20,24
2021,8,21,23
2021,8,22,25
2021,8,23,24
2021,8,24,23
2021,8,25,24
2021,8,26,24
2021,8,27,23
2021,8,28,26
2021,8,29,24
2021,8,30,24
2021,8,31,25
2021,9,1,21
2021,9,2,24
2021,9,3,22
2021,9,4,21
2021,9,5,23
2021,9,6,25
2021,9,7,24
2021,9,8,20
2021,9,9,25
2021,9,10,22
2021,9,11,18
2021,9,12,19
2021,9,13,23
2021,9,14,25
2021,9,15,23
2021,9,16,24
2021,9,17,24
2021,9,18,26
2021,9,19,24
2021,9,20,24
2021,9,21,25
2021,9,22,27
2021,9,23,27
2021,9,24,25
2021,9,25,24
2021,9,26,25
2021,9,27,24
2021,9,28,26
2021,9,29,25
2021,9,30,25
2021,10,1,24
2021,10,2,23
2021,10,3,25
2021,10,4,24
2021,10,5,22
2021,10,6,23
2021,10,7,21
2021,10,8,23
2021,10,9,24
2021,10,10,24
2021,10,11,19
2021,10,12,18
2021,10,13,21
2021,10,14,22
2021,10,15,22
2021,10,16,25
2021,10,17,25
2021,10,18,26
2021,10,19,24
2021,10,20,25
2021,10,21,24
2021,10,22,24
2021,10,23,24
2021,10,24,22
2021,10,25,24
2021,10,26,23
2021,10,27,26
2021,10,28,24
2021,10,29,24
2021,10,30,24
2021,10,31,24
2021,11,1,25
2021,11,2,25
2021,11,3,25
2021,11,4,25
2021,11,5,26
2021,11,6,25
2021,11,7,26
2021,11,8,25
2021,11,9,26
2021,11,10,23
2021,11,11,24
2021,11,12,24
2021,11,13,25
2021,11,14,23
2021,11,15,23
2021,11,16,24
2021,11,17,25
2021,11,18,25
2021,11,19,24
2021,11,20,25
2021,11,21,23
2021,11,22,22
2021,11,23,24
2021,11,24,25
2021,11,25,23
2021,11,26,24
2021,11,27,23
2021,11,28,26
2021,11,29,25
2021,11,30,23
2021,12,1,23
2021,12,2,21
2021,12,3,19
2021,12,4,21
2021,12,5,21
2021,12,6,21
2021,12,7,21
2021,12,8,23
2021,12,9,22
2021,12,10,22
2021,12,11,24
2021,12,12,24
2021,12,13,22
2021,12,14,22
2021,12,15,24
2021,12,16,25
2021,12,17,24
2021,12,18,22
2021,12,19,20
2021,12,20,24
2021,12,21,25
2021,12,22,23
2021,12,23,23
2021,12,24,27
2021,12,25,24
2021,12,26,23
2021,12,27,19
2021,12,28,22
2021,12,29,21
2021,12,30,24
2021,12,31,22
2022,1,1,21
2022,1,2,21
2022,1,3,22
2022,1,4,21
2022,1,5,21
2022,1,6,19
2022,1,7,22
2022,1,8,22
2022,1,9,22
2022,1,10,23
2022,1,11,20
2022,1,12,20
2022,1,13,22
2022,1,14,23
2022,1,15,21
2022,1,16,23
2022,1,17,23
2022,1,18,23
2022,1,19,23
2022,1,20,22
2022,1,21,23
2022,1,22,23
2022,1,23,22
2022,1,24,23
2022,1,25,22
2022,1,26,24
2022,1,27,23
2022,1,28,25
2022,1,29,22
2022,1,30,18
2022,1,31,23
2022,2,1,23
2022,2,2,24
2022,2,3,24
2022,2,4,25
2022,2,5,22
2022,2,6,23
2022,2,7,22
2022,2,8,22
2022,2,9,23
2022,2,10,22
2022,2,11,22
2022,2,12,23
2022,2,13,22
2022,2,14,22
2022,2,15,23
2022,2,16,20
2022,2,17,23
2022,2,18,23
2022,2,19,24
2022,2,20,23
2022,2,21,23
2022,2,22,24
2022,2,23,23
2022,2,24,23
2022,2,25,22
2022,2,26,23
2022,2,27,24
2022,2,28,25
2022,3,1,27
2022,3,2,26
2022,3,3,25
2022,3,4,25
2022,3,5,23
2022,3,6,25
2022,3,7,23
2022,3,8,24
2022,3,9,26
2022,3,10,23
2022,3,11,24
2022,3,12,24
2022,3,13,24
2022,3,14,23
2022,3,15,23
2022,3,16,25
2022,3,17,26
2022,3,18,25
2022,3,19,24
2022,3,20,25
2022,3,21,25
2022,3,22,27
2022,3,23,25
2022,3,24,25
2022,3,25,24
2022,3,26,25
2022,3,27,27
2022,3,28,24
2022,3,29,24
2022,3,30,25
2022,3,31,25
2022,4,1,23
2022,4,2,23
2022,4,3,24
2022,4,4,23
2022,4,5,23
2022,4,6,24
2022,4,7,24
2022,4,8,24
2022,4,9,22
2022,4,10,23
2022,4,11,24
2022,4,12,23
2022,4,13,23
2022,4,14,23
2022,4,15,25
2022,4,16,22
2022,4,17,21
2022,4,18,23
2022,4,19,24
2022,4,20,25
2022,4,21,25
2022,4,22,26
2022,4,23,24
2022,4,24,25
2022,4,25,27
2022,4,26,25
2022,4,27,26
2022,4,28,27
2022,4,29,26
2022,4,30,25
2022,5,1,25
2022,5,2,25
2022,5,3,24
2022,5,4,22
2022,5,5,22
2022,5,6,25
2022,5,7,25
2022,5,8,25
2022,5,9,25
2022,5,10,25
2022,5,11,25
2022,5,12,25
2022,5,13,25
2022,5,14,27
2022,5,15,24
2022,5,16,22
2022,5,17,24
2022,5,18,22
2022,5,19,22
2022,5,20,22
2022,5,21,22
2022,5,22,23
2022,5,23,24
2022,5,24,25
2022,5,25,23
2022,5,26,26
2022,5,27,26
2022,5,28,25
2022,5,29,24
2022,5,30,25
2022,5,31,23
2022,6,1,24
2022,6,2,25
2022,6,3,25
2022,6,4,25
2022,6,5,25
2022,6,6,24
2022,6,7,25
2022,6,8,25
2022,6,9,25
2022,6,10,25
2022,6,11,26
2022,6,12,23
2022,6,13,24
2022,6,14,25
2022,6,15,25
2022,6,16,23
2022,6,17,25
2022,6,18,25
2022,6,19,23
2022,6,20,25
2022,6,21,24
2022,6,22,26
2022,6,23,24
2022,6,24,23
2022,6,25,24
2022,6,26,23
2022,6,27,22
2022,6,28,22
2022,6,29,19
2022,6,30,20
2022,7,1,19
2022,7,2,23
2022,7,3,23
2022,7,4,24
2022,7,5,22
2022,7,6,23
2022,7,7,22
2022,7,8,25
2022,7,9,25
2022,7,10,27
2022,7,11,25
2022,7,12,23
2022,7,13,21
2022,7,14,23
2022,7,15,23
2022,7,16,24
2022,7,17,22
2022,7,18,22
2022,7,19,26
2022,7,20,26
2022,7,21,22
2022,7,22,25
